Plot_ID,Date,stage,B2,B3,B4,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,VV,VH
79,24-04-2018,MS,0.1178784,0.1122078,0.0953668,0.1242594,0.2213849,0.2731757,0.2652546,0.3031232,0.1925726,0.1052791,-9.961,-16.764
8,05-03-2019,LVS,0.1001473,0.0862144,0.0585116,0.0807237,0.2415767,0.3656102,0.3430437,0.3893532,0.1507587,0.0661402,-13.538,-19.81
66,30-03-2019,ERS,0.1218189,0.1125959,0.0831048,0.1135356,0.2551322,0.3560244,0.3449899,0.390192,0.1718729,0.0825302,-9.587,-14.844
25,14-04-2019,LRS,0.1169426,0.1118684,0.0897583,0.1325184,0.2761459,0.3501551,0.3204497,0.3863888,0.219402,0.1114684,-15.565,-19.103
75,24-01-2019,EVS,0.150768,0.1404875,0.1081981,0.1444145,0.2203849,0.2553411,0.2273009,0.2555216,0.1476637,0.0806762,-9.452,-19.912
18,04-05-2019,MS,0.1594825,0.1717952,0.2217279,0.242525,0.2897642,0.3292835,0.3312731,0.3723153,0.3861469,0.2575753,-12.152,-21.214
74,30-03-2019,ERS,0.1220802,0.1128967,0.0854162,0.1162947,0.2484862,0.3372749,0.3234701,0.3721243,0.1691029,0.08158,-11.294,-15.724
23,14-01-2018,EVS,0.1401689,0.1229664,0.106171,0.1198011,0.1357191,0.1507034,0.1366205,0.1532882,0.0737092,0.0366401,-14.419,-21.056
74,14-04-2019,LRS,0.1198968,0.1188134,0.0985348,0.1416831,0.2675503,0.3283838,0.3143552,0.3641945,0.2163141,0.112653,-11.341,-15
9,13-02-2019,MVS,0.1001162,0.0900539,0.0542468,0.0932947,0.2756586,0.3671198,0.3508073,0.3852319,0.1648946,0.0742504,-13.31,-20.328
93,24-04-2019,MS,0.1188355,0.1210699,0.1069018,0.1457327,0.2624766,0.3169897,0.3273987,0.3495902,0.2421972,0.132507,-12.35,-14.047
58,24-01-2019,EVS,0.1750179,0.1582447,0.1390486,0.1551387,0.1846524,0.1982914,0.179799,0.1973962,0.0989306,0.0583629,-15.321,-23.276
97,24-04-2019,MS,0.1152913,0.1137902,0.0950465,0.1382724,0.2627613,0.3215141,0.3147856,0.3573945,0.211441,0.1129724,-10.296,-16.98
75,14-01-2018,EVS,0.1402039,0.1256137,0.1179999,0.132545,0.1556414,0.1752033,0.151621,0.1804029,0.1174808,0.071045,-11.019,-17.192
46,20-03-2019,ERS,0.1093521,0.093833,0.064559,0.0820799,0.2326611,0.3822433,0.361119,0.4165196,0.1613776,0.0673819,-19.709,-26.101
83,14-04-2019,LRS,0.1179696,0.1140181,0.0920052,0.1332111,0.250102,0.3093583,0.2965952,0.3484327,0.1895254,0.0961739,-12.148,-17.806
56,25-03-2018,ERS,0.1346634,0.1148092,0.0878079,0.1012813,0.2285259,0.3620372,0.3484124,0.3998249,0.1578073,0.0677996,-17.688,-18.369
38,24-01-2019,EVS,0.1656971,0.1461134,0.1219751,0.1386017,0.1733241,0.1875858,0.1677675,0.1865267,0.0868733,0.049502,-11.437,-23.418
9,04-05-2019,MS,0.1565456,0.1669782,0.2080354,0.2400436,0.2882088,0.3287027,0.3240183,0.3664698,0.3959277,0.2627213,-10.219,-18.531
31,13-02-2019,MVS,0.1013435,0.0907969,0.0537868,0.0914033,0.2762274,0.3631902,0.3425645,0.3792617,0.18569,0.0837737,-9.813,-17.099
84,03-02-2019,EVS,0.1179498,0.1081724,0.0739466,0.1116424,0.2143333,0.2509714,0.2329518,0.2600181,0.1215921,0.0595646,-8.666,-19.937
95,30-03-2019,ERS,0.116247,0.0996519,0.0705523,0.0869757,0.2226167,0.3608703,0.3455313,0.3960608,0.137686,0.0571252,-16.697,-21.633
22,14-01-2018,EVS,0.1409437,0.1244884,0.1093406,0.1210693,0.1376455,0.1503922,0.1365398,0.1574592,0.0668123,0.0347444,-12.958,-20.92
21,29-01-2018,EVS,0.1258748,0.11481,0.0850396,0.1191818,0.1751751,0.1941903,0.1765428,0.1921012,0.080606,0.0428197,-10.445,-23.785
75,14-04-2019,LRS,0.116845,0.1096659,0.0894638,0.1280403,0.2432798,0.3029419,0.2885508,0.3384786,0.1816298,0.0921815,-8.666,-16.88
24,23-02-2018,MVS,0.1151587,0.1002898,0.0686194,0.0919955,0.2589374,0.3771407,0.3623391,0.4040794,0.1740276,0.0770844,-10.662,-14.253
20,23-02-2019,MVS,0.1053548,0.0909645,0.0587285,0.0865467,0.2641147,0.3827708,0.3653698,0.4078815,0.1718007,0.0754394,-13.599,-18.633
52,20-03-2019,ERS,0.1095554,0.0943527,0.0634868,0.0834071,0.2397916,0.3942593,0.3708466,0.4294283,0.1603987,0.0642991,-19.859,-23.992
37,24-04-2018,MS,0.1139395,0.106465,0.0845731,0.1156619,0.2249562,0.2929598,0.292672,0.3291525,0.1907885,0.1014367,-7.675,-13.63
93,14-01-2019,EVS,0.1310289,0.1168193,0.0919465,0.1125827,0.1443771,0.1562472,0.1561806,0.1553734,0.0648103,0.0351318,-11.859,-19.678
21,14-01-2018,EVS,0.144552,0.1291028,0.11586,0.125702,0.1353013,0.1482965,0.1310836,0.1448612,0.0392669,0.0203338,-13.536,-22.255
95,14-04-2019,LRS,0.114509,0.1102219,0.0774461,0.1164982,0.2786536,0.3809369,0.3640646,0.4235779,0.174805,0.0787833,-11.14,-16.568
77,09-04-2018,LRS,0.1122505,0.1023721,0.0725307,0.1035004,0.2561551,0.3712611,0.3538674,0.4069905,0.1592118,0.0705914,-12.958,-15.812
2,25-03-2018,ERS,0.137496,0.1174753,0.0934549,0.1042303,0.2215372,0.3464345,0.3336486,0.3831953,0.1559852,0.0671655,-19.938,-20.15
12,14-01-2019,EVS,0.1325177,0.1193895,0.1047914,0.1250908,0.1395988,0.1503071,0.1376738,0.1470675,0.0409607,0.0219582,-15.897,-27.841
15,09-04-2018,LRS,0.1112497,0.0998299,0.0714866,0.0994487,0.2519112,0.3774856,0.3611289,0.4173725,0.1667646,0.0742736,-13.242,-17.627
